,Name,Brand,Model,Manafacture Year,Color,Mileage,Price,Location,Listing Date
2894,Ford Fusion 2017,Ford,Fusion,2017,Black,1900000,900000,Nasr city,07/03/2024
2895,Ford EcoSport 2019,Ford,EcoSport,2019,Red,500000,950000,Ismailia,06/03/2024
2896,Ford Fusion 2015,Ford,Fusion,2015,Silver,2590000,1100000,Red Sea,05/03/2024
2897,Ford Fiesta 1998,Ford,Fiesta,1998,Blue,2723400,135000,Maadi,05/03/2024
2898,Ford Mondeo 1998,Ford,Mondeo,1998,Red,0,180000,Qalyubia,04/03/2024
2899,Ford Focus 2018,Ford,Focus,2018,Black,1410000,780000,Tagamo3 - New Cairo,03/03/2024
2900,Ford Focus 2017,Ford,Focus,2017,Blue,1450000,780000,06-Oct,03/03/2024
2901,Ford Fiesta 2015,Ford,Fiesta,2015,Blue,1100000,740000,Ismailia,03/03/2024
2902,Ford Focus 2022,Ford,Focus,2022,White,350000,1500000,Alexandria,03/03/2024
2903,Ford EcoSport 2019,Ford,EcoSport,2019,Red,500000,850000,Ismailia,02/03/2024
2904,Ford Fusion 2017,Ford,Fusion,2017,Blue,790000,1280000,Sheikh Zayed City,02/03/2024
2905,Ford Fiesta 2012,Ford,Fiesta,2012,Black,1470000,400000,Cairo,02/03/2024
2906,Ford Focus 2018,Ford,Focus,2018,Brown,990000,850000,El Haram,02/03/2024
2907,Ford Focus 2018,Ford,Focus,2018,Bronze,1600000,850000,El Haram,02/03/2024
2908,Ford Focus 2013,Ford,Focus,2013,Mocha,1280000,590000,Mohandessin,01/03/2024
2909,Ford Escort 1998,Ford,Escort,1998,Silver,900000,160000,Ismailia,28/02/2024
2910,Ford Fiesta 2014,Ford,Fiesta,2014,Mocha,1300000,575000,Giza,28/02/2024
2911,Ford Focus 2013,Ford,Focus,2013,White,3000000,520000,Dakahlia,28/02/2024
2912,Ford Focus 2018,Ford,Focus,2018,Blue,1070000,850000,Sheikh Zayed City,26/02/2024
2913,Ford Focus 2023,Ford,Focus,2023,White,0,1575000,Nasr city,25/02/2024
2914,Ford Kuga 2018,Ford,Kuga,2018,White,1800000,1250000,Tagamo3 - New Cairo,25/02/2024
2915,Ford Focus 2018,Ford,Focus,2018,Blue,1700000,535000,06-Oct,25/02/2024
2916,Ford Focus 2010,Ford,Focus,2010,Gray,3000000,600000,Tagamo3 - New Cairo,25/02/2024
2917,Ford Escape 2001,Ford,Escape,2001,Black,2800000,450000,Giza,25/02/2024
2918,Ford Ranger 2010,Ford,Ranger,2010,White,1500000,400000,Tagamo3 - New Cairo,25/02/2024
2919,Ford Focus 2018,Ford,Focus,2018,Bronze,750000,810000,Heliopolis,24/02/2024
2920,Ford Focus 2012,Ford,Focus,2012,Black,1670000,650000,06-Oct,24/02/2024
2921,Ford Kuga 2017,Ford,Kuga,2017,Red,1000000,1050000,Alexandria,23/02/2024
2922,Ford Escort 1999,Ford,Escort,1999,Red,2000000,180000,10th of Ramadan,22/02/2024
2923,Ford EcoSport 2021,Ford,EcoSport,2021,Dark blue,710000,1150000,Beni Suef,21/02/2024
2924,Ford Fusion 2019,Ford,Fusion,2019,Blue,1300000,850000,Monufia,20/02/2024
2925,Ford Fiesta 2019,Ford,Fiesta,2019,Dark red,230000,800000,El Haram,18/02/2024
2926,Ford Focus 2018,Ford,Focus,2018,Silver,1350000,720000,Alexandria,14/02/2024
2927,Ford Kuga 2019,Ford,Kuga,2019,Silver,1100000,1300000,Tagamo3 - New Cairo,14/02/2024
2928,Ford Focus 2022,Ford,Focus,2022,Dark grey,250000,1450000,Tagamo3 - New Cairo,13/02/2024
2929,Ford Kuga 2018,Ford,Kuga,2018,Silver,960000,1350000,Maadi,13/02/2024
2930,Ford Focus 2018,Ford,Focus,2018,Black,1600000,785000,Pyramids Gardens,09/02/2024
2931,Ford Kuga 2016,Ford,Kuga,2016,Black,1450000,900000,06-Oct,08/02/2024
2932,Ford EcoSport 2018,Ford,EcoSport,2018,White,1820000,875000,Tagamo3 - New Cairo,08/02/2024
2933,Ford Kuga 2015,Ford,Kuga,2015,Black,1440000,900000,Suez,07/02/2024
2934,Ford Kuga 2015,Ford,Kuga,2015,Blue,2350000,850000,Tagamo3 - New Cairo,03/02/2024
2935,Ford Fusion 2016,Ford,Fusion,2016,Silver,2000000,720000,Nasr city,02/02/2024
2936,Ford Escort 1999,Ford,Escort,1999,Gray,2000000,150000,Tagamo3 - New Cairo,01/02/2024
2937,Ford Kuga 2018,Ford,Kuga,2018,Blue,1245000,1200000,Suez,29/01/2024
2938,Ford Fusion 2015,Ford,Fusion,2015,Dark grey,2970000,1000000,Nasr city,29/01/2024
2939,Ford Kuga 2018,Ford,Kuga,2018,Blue,1500000,1300000,Heliopolis,29/01/2024
2940,Ford Kuga 2015,Ford,Kuga,2015,Black,860000,1250000,Maadi,27/01/2024
2941,Ford Fusion 2018,Ford,Fusion,2018,Gray,1550000,1275000,Maadi,26/01/2024
2942,Ford Focus 2017,Ford,Focus,2017,Dark red,1580000,750000,Nasr city,22/01/2024
2943,Ford Thunderbird 1999,Ford,Thunderbird,1999,Champagne,0,150000,Dikirnis,21/01/2024
2944,Ford Focus 2014,Ford,Focus,2014,Silver,1490000,530000,Sheikh Zayed City,19/05/2024
2945,Ford EcoSport 2015,Ford,EcoSport,2015,Silver,2000000,725000,Mansoura,18/05/2024
2946,Ford Focus 2023,Ford,Focus,2023,Gray,120000,1250000,06-Oct,14/05/2024
2947,Ford Kuga 2018,Ford,Kuga,2018,Blue,1490000,1300000,El Katameya,13/05/2024
2948,Ford Focus 2018,Ford,Focus,2018,Black,900000,880000,06-Oct,08/05/2024
2949,Ford Fiesta 2014,Ford,Fiesta,2014,Blue,1280000,500000,Cairo,08/05/2024
2950,Ford Kuga 2016,Ford,Kuga,2016,White,1800000,820000,06-Oct,08/05/2024
2951,Ford Focus 2021,Ford,Focus,2021,Dark blue,150000,1300000,Alexandria,08/05/2024
2952,Ford Fusion 2017,Ford,Fusion,2017,Black,1160000,1050000,Tagamo3 - New Cairo,08/05/2024
2953,Forthing T5 evo 2022,Forthing,T5 evo,2022,Dark green,600000,1800000,10th of Ramadan,25/04/2024
2954,Forthing T5 evo 2023,Forthing,T5 evo,2023,Green,0,1600000,Qena,17/03/2024
2955,Forthing T5 evo 2022,Forthing,T5 evo,2022,Green,300000,1700000,Zagazig,14/02/2024
2956,Forthing T5 2023,Forthing,T5,2023,Gold,40000,1700000,Qena,11/02/2024
2957,Forthing T5 evo 2022,Forthing,T5 evo,2022,Red,190000,2050000,Alexandria,29/01/2024
2958,Forthing T5 evo 2022,Forthing,T5 evo,2022,White,180000,1450000,Kafr el-Sheikh,19/04/2024
2959,Foton PX Cargo 2013,Foton,PX Cargo,2013,White,660000,550000,Amreya,17/05/2024
2960,Foton C2 2022,Foton,C2,2022,White,400000,780000,Beni Suef,25/04/2024
2961,Foton View 2012,Foton,View,2012,White,2400000,550000,El Katameya,21/04/2024
2962,Foton Gratour 2021,Foton,Gratour,2021,White,1700000,250000,Ismailia,15/04/2024
2963,Foton View 2021,Foton,View,2021,White,650000,265000,Mokattam,02/04/2024
2964,Foton Royal 2018,Foton,Royal,2018,White,1000000,350000,Cairo,29/01/2024
2965,GAC Empow 2024,GAC,Empow,2024,Dark grey,78000,1190000,Tagamo3 - New Cairo,01/04/2024
2966,GAC Empow 2024,GAC,Empow,2024,Black,110000,1250000,Alexandria,20/04/2024
2967,GAC GS4 2024,GAC,GS4,2024,Black,18500,1550000,06-Oct,22/02/2024
2968,Gaz Gazelle 2022,Gaz,Gazelle,2022,White,1500000,850000,Alexandria,20/01/2024
2969,Geely Emgrand X7 2020,Geely,Emgrand X7,2020,White,1000000,850000,Obour City,20/05/2024
2970,Geely Pandino 2014,Geely,Pandino,2014,Red,220000,255000,Alexandria,20/05/2024
2971,Geely X Pandino 2014,Geely,X Pandino,2014,Red,840000,290000,10th of Ramadan,20/05/2024
2972,Geely Pandino 2012,Geely,Pandino,2012,White,1200000,225000,06-Oct,20/05/2024
2973,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,1050000,330000,Damietta,20/05/2024
2974,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Gray,1500000,300000,Cairo,20/05/2024
2975,Geely Sparky 2005,Geely,Sparky,2005,White,850000,95000,Imbaba,20/05/2024
2976,Geely Panda 2010,Geely,Panda,2010,Silver,500000,190000,Cairo,19/05/2024
2977,Geely Cool Ray 2022,Geely,Cool Ray,2022,Cyan,195000,1225000,Cairo,19/05/2024
2978,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Dark red,1100000,395000,Tanta,19/05/2024
2979,Geely Ck2 2008,Geely,Ck2,2008,Black,500000,220000,Nasr city,19/05/2024
2980,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Black,2400000,240000,Alexandria,17/05/2024
2981,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,White,1690000,250000,Cairo,17/05/2024
2982,Geely X7 2019,Geely,X7,2019,Bronze,980000,650000,Alexandria,17/05/2024
2983,Geely GX3 Pro 2024,Geely,GX3 Pro,2024,Gray,50000,800000,Tagamo3 - New Cairo,17/05/2024
2984,Geely Maple 2010,Geely,Maple,2010,Red,1250000,160000,Giza,17/05/2024
2985,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Dark blue,2370000,280000,Giza,17/05/2024
2986,Geely Imperial 2019,Geely,Imperial,2019,White,920000,450000,Obour City,16/05/2024
2987,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Black,1300000,350000,Tagamo3 - New Cairo,16/05/2024
2988,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Champagne,2200000,250000,06-Oct,16/05/2024
2989,Geely X7 2019,Geely,X7,2019,White,600000,810000,10th of Ramadan,15/05/2024
2990,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,0,350000,Heliopolis,14/05/2024
2991,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,1600000,250000,06-Oct,13/05/2024
2992,Geely Mk 2008,Geely,Mk,2008,Black,320000,250000,Alexandria,13/05/2024
2993,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Dark red,2120000,345000,Giza,12/05/2024
2994,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,White,2000000,275000,Dakahlia,12/05/2024
2995,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,White,200200,320000,Hurghada,12/05/2024
2996,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Black,1620000,240000,Pyramids Gardens,11/05/2024
2997,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,1900000,290000,Cairo,11/05/2024
2998,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Red,1640000,250000,Alexandria,11/05/2024
2999,Geely EC7 2014,Geely,EC7,2014,White,0,210000,Zagazig,11/05/2024
3000,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Black,1110000,325000,Ain Shams,10/05/2024
3001,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,1500000,245000,Heliopolis,28/02/2024
3002,Geely Panda 2014,Geely,Panda,2014,Cyan,700000,380000,Nasr city,25/04/2024
3003,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Black,1000000,285000,Agamy,10/05/2024
3004,Geely Pandino 2015,Geely,Pandino,2015,Silver,750000,280000,Tagamo3 - New Cairo,10/05/2024
3005,Geely EC7 2017,Geely,EC7,2017,Silver,1480000,280000,Mokattam,10/05/2024
3006,Geely Okavango 2022,Geely,Okavango,2022,Black,850000,1250000,Cairo,09/05/2024
3007,Geely Pandino 2014,Geely,Pandino,2014,Silver,460000,310000,Pyramids Gardens,09/05/2024
3008,Geely Cool Ray 2022,Geely,Cool Ray,2022,Cyan,250000,1100000,Tagamo3 - New Cairo,09/05/2024
3009,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Dark red,700000,275000,Alexandria,09/05/2024
3010,Geely Pandino 2014,Geely,Pandino,2014,White,320000,265000,Asyut,09/05/2024
3011,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,2271410,280000,Qalyubia,09/05/2024
3012,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,1500000,320000,Alexandria,09/05/2024
3013,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Black,800000,220000,06-Oct,08/05/2024
3014,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,2600000,290000,Obour City,08/05/2024
3015,Geely Pandino 2015,Geely,Pandino,2015,White,940000,200000,Cairo,07/05/2024
3016,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,White,3200000,250000,Obour City,07/05/2024
3017,Geely Ck 2008,Geely,Ck,2008,Red,2500000,115000,Bilbeis,06/05/2024
3018,Geely EC7 2015,Geely,EC7,2015,Silver,1400000,420000,Cairo,06/05/2024
3019,Geely Pandino 2014,Geely,Pandino,2014,Silver,740000,220000,Alexandria,05/05/2024
3020,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Black,0,270000,Shobra,05/05/2024
3021,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Black,2150000,300000,Cairo,05/05/2024
3022,Geely Pandino 2014,Geely,Pandino,2014,Red,1009650,300000,Cairo,05/05/2024
3023,Geely EC7 2015,Geely,EC7,2015,Silver,3400000,330000,10th of Ramadan,05/05/2024
3024,Geely X7 2018,Geely,X7,2018,Brown,1000000,750000,Madinaty,04/05/2024
3025,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,3800000,240000,Imbaba,04/05/2024
3026,Geely Mk 2009,Geely,Mk,2009,Black,990000,180000,Beni Suef,04/05/2024
3027,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,1500000,265000,Giza,04/05/2024
3028,Geely Okavango 2024,Geely,Okavango,2024,Silver,15000,1700000,Tagamo3 - New Cairo,03/05/2024
3029,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,1710000,270000,Tagamo3 - New Cairo,03/05/2024
3030,Geely EX7 2019,Geely,EX7,2019,White,1200000,650000,Agamy,03/05/2024
3031,Geely Emgrand X7 2019,Geely,Emgrand X7,2019,White,1300000,600000,Zagazig,02/05/2024
3032,Geely X7 2020,Geely,X7,2020,Black,100000,880000,Maadi,01/05/2024
3033,Geely Cool Ray 2022,Geely,Cool Ray,2022,Silver,197000,1070000,Pyramids Gardens,01/05/2024
3034,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Red,900000,330000,Cairo,30/04/2024
3035,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,2740000,280000,Agamy,30/04/2024
3036,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Red,2000000,260000,Cairo,30/04/2024
3037,Geely Okavango 2022,Geely,Okavango,2022,Gray,470000,1190000,Sheikh Zayed City,30/04/2024
3038,Geely Emgrand X7 2020,Geely,Emgrand X7,2020,Brown,550000,850000,Tagamo3 - New Cairo,30/04/2024
3039,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Dark red,2700000,280000,Mohandessin,30/04/2024
3040,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Red,2000000,290000,Warraq,29/04/2024
3041,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Red,2150000,250000,Nasr city,29/04/2024
3042,Geely Emgrand 7 2018,Geely,Emgrand 7,2018,Dark red,1900000,310000,El Qanater El Khayreya,09/03/2024
3043,Geely Emgrand 2015,Geely,Emgrand,2015,Silver,1900000,250000,Helwan,29/04/2024
3044,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,750000,300000,El Haram,28/04/2024
3045,Geely Panda 2015,Geely,Panda,2015,Black,500000,245000,Shobra,28/04/2024
3046,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Black,2000000,280000,Warraq,28/04/2024
3047,Geely Emgrand 2016,Geely,Emgrand,2016,Silver,850000,450000,Cairo,27/04/2024
3048,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,White,2600000,195000,Heliopolis,27/04/2024
3049,Geely Ck 2005,Geely,Ck,2005,White,0,155000,Hurghada,27/04/2024
3050,Geely Emgrand X7 2019,Geely,Emgrand X7,2019,White,1300000,610000,Suez,26/04/2024
3051,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Dark grey,2000000,290000,Giza,26/04/2024
3052,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,2030000,230000,Ain Shams,26/04/2024
3053,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Bronze,670000,385000,Nasr city,26/04/2024
3054,Geely Pandino 2014,Geely,Pandino,2014,Red,900000,145000,Asyut,26/04/2024
3055,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,2000030,240000,Ain Shams,25/04/2024
3056,Geely Pandino 2015,Geely,Pandino,2015,Black,700000,210000,Giza,25/04/2024
3057,Geely Emgrand 7 2018,Geely,Emgrand 7,2018,Bronze,1700000,370000,Cairo,25/04/2024
3058,Geely Fruits 2005,Geely,Fruits,2005,White,1200000,135000,Giza,24/04/2024
3059,Geely Emgrand 7 2016,Geely,Emgrand 7,2016,Silver,2000000,330000,06-Oct,24/04/2024
3060,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,White,0,350000,Luxor,23/04/2024
3061,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,1600000,325000,El Haram,23/04/2024
3062,Geely Cool Ray 2024,Geely,Cool Ray,2024,Dark grey,0,1385000,Sheikh Zayed City,23/04/2024
3063,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Dark grey,2490000,285000,Agamy,23/04/2024
3064,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,White,1190000,260000,Sohag,23/04/2024
3065,Geely Pandino 2015,Geely,Pandino,2015,Silver,200000,335000,Pyramids Gardens,23/04/2024
3066,Geely Emgrand 7 2016,Geely,Emgrand 7,2016,Red,1760000,260000,Cairo,22/04/2024
3067,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Dark red,2250000,360000,06-Oct,22/04/2024
3068,Geely Cool Ray 2022,Geely,Cool Ray,2022,White,480000,890080,Tagamo3 - New Cairo,22/04/2024
3069,Geely Emgrand X7 2019,Geely,Emgrand X7,2019,White,1300000,620000,Heliopolis,22/04/2024
3070,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Silver,1120000,360000,Qalyubia,22/04/2024
3071,Geely Emgrand 7 2018,Geely,Emgrand 7,2018,Dark red,120000,390000,Obour City,21/04/2024
3072,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Dark red,920000,300000,Maadi,21/04/2024
3073,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Dark grey,1900000,300000,Nasr city,21/04/2024
3074,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Gray,1660000,335000,El Haram,21/04/2024
3075,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Gray,1500000,280000,Nasr city,21/04/2024
3076,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Gray,2860000,265000,06-Oct,20/04/2024
3077,Geely Pandino 2016,Geely,Pandino,2016,Red,400000,410000,Alexandria,20/04/2024
3078,Geely Emgrand 7 2018,Geely,Emgrand 7,2018,Silver,320000,438000,Cairo,20/04/2024
3079,Geely Emgrand X7 2020,Geely,Emgrand X7,2020,Mocha,480000,850000,Cairo,20/04/2024
3080,Geely Maple 2007,Geely,Maple,2007,Blue,850000,110000,Cairo,20/04/2024
3081,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Silver,2100000,250000,Giza,19/04/2024
3082,Geely Emgrand 7 2018,Geely,Emgrand 7,2018,White,1730000,395000,Cairo,19/04/2024
3083,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Silver,1370000,340000,Agamy,18/04/2024
3084,Geely Okavango 2024,Geely,Okavango,2024,Gray,80000,1550000,Tagamo3 - New Cairo,18/04/2024
3085,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Black,2850000,310000,Nasr city,18/04/2024
3086,Geely Mk 2008,Geely,Mk,2008,Silver,1780000,250000,06-Oct,18/04/2024
3087,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,1700000,300000,Borg el arab,18/04/2024
3088,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Red,0,280000,Giza,17/04/2024
3089,Geely GX3 Pro 2024,Geely,GX3 Pro,2024,Gold,40000,820000,Faqous,17/04/2024
3090,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Dark grey,1900000,320000,10th of Ramadan,17/04/2024
3091,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,2500000,300000,Giza,17/04/2024
3092,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Gray,2000000,250000,Cairo,17/04/2024
3093,Geely GX3 Pro 2024,Geely,GX3 Pro,2024,Red,10,800000,Tagamo3 - New Cairo,17/04/2024
3094,Geely Emgrand 7 2016,Geely,Emgrand 7,2016,Red,2900000,300000,Shobra,16/04/2024
3095,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Dark grey,2850000,365000,Alexandria,16/04/2024
3096,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,2000000,305000,Ain Shams,16/04/2024
3097,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,2000000,240000,Ain Shams,16/04/2024
3098,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Dark red,2650000,320000,Cairo,16/04/2024
3099,Geely GX3 Pro 2024,Geely,GX3 Pro,2024,White,30000,880000,Ismailia,14/04/2024
3100,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Silver,2500000,250000,Alexandria,14/04/2024
3101,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,1150000,280000,Nasr city,14/04/2024
3102,Geely GX3 Pro 2024,Geely,GX3 Pro,2024,Red,70000,850000,Maadi,14/04/2024
3103,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,White,2000000,330000,Red Sea,14/04/2024
3104,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,1650000,260000,Cairo,14/04/2024
3105,Geely Panda 2016,Geely,Panda,2016,Red,650000,325000,Alexandria,13/04/2024
3106,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,1570000,275000,Cairo,13/04/2024
3107,Geely Emgrand 7 2019,Geely,Emgrand 7,2019,Bronze,1700000,350000,Giza,13/04/2024
3108,Geely Okavango 2022,Geely,Okavango,2022,Black,660000,1350000,Hurghada,13/04/2024
3109,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Dark grey,2250000,350000,Qalyubia,13/04/2024
3110,Geely Maple 2010,Geely,Maple,2010,Blue,1350000,160000,Cairo,11/04/2024
3111,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Blue,1804110,250000,Cairo,11/04/2024
3112,Geely Pandino 2015,Geely,Pandino,2015,Silver,430000,450000,06-Oct,11/04/2024
3113,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,1820000,270000,El Marg,10/04/2024
3114,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,2800000,300000,Cairo,09/04/2024
3115,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Silver,4300000,240000,06-Oct,08/04/2024
3116,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,White,1150000,260000,Alexandria,08/04/2024
3117,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,White,1840000,320000,Qalyub,07/04/2024
3118,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Dark grey,1280000,350000,06-Oct,07/04/2024
3119,Geely Ck 2008,Geely,Ck,2008,Silver,1440000,260000,Cairo,07/04/2024
3120,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Black,1800000,360000,Cairo,07/04/2024
3121,Geely Imperial 2019,Geely,Imperial,2019,Brown,1230000,600000,El Marg,06/04/2024
3122,Geely Emgrand 7 2013,Geely,Emgrand 7,2013,Blue,2540000,265000,Maadi,06/04/2024
3123,Geely Ck2 2010,Geely,Ck2,2010,Dark grey,1740000,150000,Mokattam,06/04/2024
3124,Geely Emgrand X7 2019,Geely,Emgrand X7,2019,Black,340000,800000,Helwan,05/04/2024
3125,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Red,1750000,320000,Qena,05/04/2024
3126,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,1130000,325000,El Minya,04/04/2024
3127,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Gold,2500000,260000,Giza,04/04/2024
3128,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Black,1080000,360000,06-Oct,04/04/2024
3129,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Mocha,1440000,275000,Mohandessin,04/04/2024
3130,Geely Pandino 2013,Geely,Pandino,2013,Red,900000,285000,Alexandria,03/04/2024
3131,Geely Pandino 2016,Geely,Pandino,2016,White,700000,345000,06-Oct,02/04/2024
3132,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Silver,1880000,290000,Cairo,02/04/2024
3133,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,White,2000000,270000,Maadi,02/04/2024
3134,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,770000,350000,Alexandria,02/04/2024
3135,Geely X Pandino 2013,Geely,X Pandino,2013,White,570000,300000,Heliopolis,02/04/2024
3136,Geely Emgrand 7 2020,Geely,Emgrand 7,2020,Bronze,550000,800000,Sharqia,01/04/2024
3137,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Dark grey,1200000,320000,Ismailia,01/04/2024
3138,Geely Pandino 2014,Geely,Pandino,2014,Black,1690000,280000,06-Oct,01/04/2024
3139,Geely Imperial 2019,Geely,Imperial,2019,Brown,1190000,570000,Al Shorouk,31/03/2024
3140,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Gray,2000000,250000,Tanta,31/03/2024
3141,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Dark grey,1700000,300000,06-Oct,31/03/2024
3142,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Black,1800000,290000,06-Oct,30/03/2024
3143,Geely Emgrand 7 2023,Geely,Emgrand 7,2023,White,10000,950000,Dakahlia,30/03/2024
3144,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Dark grey,2140000,255000,Shobra,30/03/2024
3145,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,2000000,300000,Warraq,30/03/2024
3146,Geely Emgrand 7 2014,Geely,Emgrand 7,2014,Dark grey,2140000,255000,Shobra,30/03/2024
3147,Geely Pandino 2015,Geely,Pandino,2015,Silver,1270000,330000,Nasr city,29/03/2024
3148,Geely Emgrand 2014,Geely,Emgrand,2014,Black,1650000,278000,El Salam City,29/03/2024
3149,Geely Pandino 2012,Geely,Pandino,2012,White,800000,320000,Sohag,29/03/2024
3150,Geely Pandino 2015,Geely,Pandino,2015,Red,1250000,250000,Heliopolis,29/03/2024
3151,Geely Imperial 2019,Geely,Imperial,2019,Blue,700000,575000,Cairo,28/03/2024
3152,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Dark red,3000000,350000,Giza,27/03/2024
3153,Geely Ck2 2008,Geely,Ck2,2008,Blue,1820000,175000,Cairo,27/03/2024
3154,Geely Emgrand 7 2015,Geely,Emgrand 7,2015,Silver,1930000,290000,Imbaba,27/03/2024
3155,Geely Emgrand 7 2017,Geely,Emgrand 7,2017,Silver,2300000,175000,Cairo,27/03/2024
3156,Geely X7 2019,Geely,X7,2019,White,960000,800000,Kafr el-Sheikh,27/03/2024
3157,Geely Pandino 2015,Geely,Pandino,2015,Red,420000,380000,Cairo,26/03/2024
3158,Geely Imperial 2019,Geely,Imperial,2019,Blue,1200000,470000,Alexandria,26/03/2024
